playtime,joincount,game_interactions,tnt_ratio,grieferbool
149,41,159,28,0
8,6,93,13,1
2,1,103,14,1
954,49,671,25,0
78,40,354,23,0
438,26,169,7,0
76,36,531,0,0
29,13,398,13,1
26,18,354,28,1
788,19,938,20,0
12,7,456,16,1
36,11,368,0,0
6,19,0,10,1
614,45,282,24,0
300,18,3,24,0
353,49,956,4,0
619,43,908,9,0
31,14,320,11,1
989,42,289,22,0
3,2,402,18,1
41,2,467,28,1
607,1,936,6,0
0,16,484,28,1
6,20,698,18,0
30,7,392,15,0
409,13,280,15,0
6,4,174,28,1
23,1,355,10,1
251,37,637,2,0
251,40,841,0,0
25,17,188,17,1
957,30,982,25,0
17,20,107,20,1
19,13,344,23,1
966,28,543,11,0
180,15,807,27,0
32,33,710,30,0
999,0,231,8,0
41,1,115,24,1
868,24,447,30,0
1,3,136,19,1
162,9,108,1,0
25,10,151,21,1
84,2,837,19,0
16,27,50,30,0
44,38,591,30,0
840,46,959,27,0
763,0,380,14,0
26,14,107,30,1
30,14,264,20,1
4,17,33,22,1
726,6,78,19,0
814,12,126,0,0
900,10,459,1,0
645,1,505,26,0
25,20,500,27,1
615,40,671,9,0
47,15,44,18,1
8,16,383,29,1
48,5,147,25,1
167,17,936,6,0
771,41,444,0,0
8,12,367,11,1
227,3,361,13,0
32,1,89,22,1
33,1,363,16,1
28,18,329,21,1
26,14,479,10,1
899,32,116,21,0
953,48,812,13,0
37,12,170,12,1
11,3,176,11,0
421,11,305,3,0
156,27,851,16,0
212,4,628,24,0
46,5,457,12,1
507,0,554,21,0
26,14,393,16,1
257,47,895,21,0
831,24,390,7,0
4,4,96,19,1
532,8,518,22,0
41,10,92,13,1
380,14,747,25,0
269,32,169,8,0
19,19,77,27,1
211,2,265,2,0
7,9,285,28,1
44,1,875,4,0
380,10,524,0,0
439,13,39,24,0
7,6,142,11,1
778,1,763,15,0
47,5,331,28,1
31,12,78,22,1
22,12,414,18,1
131,20,920,8,0
45,20,15,20,1
4,12,347,13,1
924,46,778,24,0
56,30,457,28,0
414,16,364,8,0
38,14,135,23,1
597,22,510,7,0
121,23,430,2,0
30,24,91,30,0
618,41,536,11,0
347,2,680,1,0
695,50,325,5,0
14,20,47,25,1
312,29,372,8,0
177,3,943,15,0
22,16,378,19,1
2,10,299,25,1
19,19,150,14,1
9,5,265,14,0
911,23,295,3,0
287,20,631,17,0
111,45,979,21,0
60,0,875,11,0
3,17,225,15,1
41,15,428,30,1
23,3,3,24,1
971,42,797,20,0
992,19,388,20,0
37,26,624,9,0
46,10,295,13,1
149,39,165,14,0
34,15,52,23,1
298,12,324,6,0
936,18,634,12,0
50,4,414,24,1
46,7,88,30,1
40,5,151,29,1
23,13,257,10,1
782,34,348,9,0
20,6,250,28,1
525,22,442,6,0
5,0,411,27,1
26,9,252,20,1
10,18,228,17,1
36,2,385,12,1
8,16,205,24,1
40,15,254,28,1
201,24,943,28,0
763,34,350,9,0
720,46,422,2,0
43,18,13,30,1
47,11,484,22,1
35,17,327,12,1
1,10,498,24,1
636,8,584,27,0
32,1,371,11,1
365,6,640,14,0
218,44,326,7,0
50,18,247,13,1
825,14,571,3,0
6,8,134,15,1
40,4,307,24,1
136,15,874,21,0
12,11,223,13,1
30,2,211,19,0
46,14,289,15,1
37,10,370,16,1
234,45,805,9,0
218,45,744,6,0
797,30,985,22,0
278,30,624,28,0
341,25,793,28,0
29,10,379,30,1
438,38,41,13,0
273,12,135,21,0
528,8,23,26,0
213,31,858,6,0
149,7,603,22,0
5,10,353,21,1
394,42,916,0,0
888,20,827,8,0
2,6,399,11,1
569,19,260,8,0
567,47,475,3,0
48,13,219,17,1
0,14,289,30,1
224,18,449,1,0
678,41,659,14,0
46,14,429,22,1
509,20,439,24,0
19,0,110,25,1
12,5,14,20,1
646,22,720,14,0
17,17,335,11,1
20,1,281,10,1
18,14,415,12,1
11,16,48,25,1
342,10,761,25,0
252,46,351,11,0
322,20,741,6,0
594,43,592,20,0
44,3,298,11,1
2,17,341,23,1
9,8,177,29,1
4,3,491,12,1
252,18,11,11,0
225,35,602,17,0
45,6,473,21,1
28,1,249,16,1
218,50,119,17,0
20,16,448,15,1
589,37,329,19,0
23,10,438,21,1
244,18,510,23,0
306,41,962,12,0
930,42,486,25,0
894,47,286,19,0
831,4,145,15,0
23,12,230,11,1
826,46,117,18,0
7,10,455,28,1
824,38,688,1,0
39,17,16,17,1
17,18,459,24,1
25,0,270,10,1
44,17,420,25,1
21,3,333,15,1
397,26,636,5,0
290,29,261,9,0
590,17,202,4,0
365,36,861,0,0
477,25,542,10,0
265,45,728,8,0
21,2,436,13,1
18,12,258,17,1
0,2,213,16,1
51,36,712,6,0
23,2,12,12,1
301,2,88,4,0
354,15,804,5,0
83,49,379,17,0
19,8,96,16,1
868,29,834,12,0
330,28,441,15,0
381,35,490,19,0
10,6,89,10,1
43,16,327,17,1
465,22,126,19,0
103,24,370,15,0
588,0,507,17,0
746,30,103,0,0
28,19,861,4,0
62,21,471,6,0
25,5,903,13,0
44,20,95,11,1
16,6,164,19,1
407,6,24,18,0
455,13,570,23,0
6,15,37,16,1
429,10,703,17,0
151,35,443,14,0
843,20,898,4,0
30,8,270,14,1
239,48,894,29,0
45,19,237,14,1
45,18,78,23,1
454,46,888,22,0
690,21,618,0,0
440,28,757,22,0
766,5,899,27,0
44,17,464,17,1
576,1,134,3,0
959,2,200,24,0
20,18,471,19,1
823,26,337,19,0
38,4,276,30,1
488,34,692,11,0
591,40,920,8,0
398,24,686,22,0
41,14,493,14,1
35,40,614,30,0
340,13,352,5,0
48,18,353,24,1
7,13,500,22,1
568,7,18,10,0
8,10,39,26,1
44,9,52,14,1
30,12,339,16,1
534,21,128,26,0
524,29,227,7,0
443,28,727,13,0
835,35,728,24,0
12,11,56,13,1
578,26,448,26,0
687,15,822,21,0
441,2,663,24,0
45,10,241,17,1
40,16,146,30,1
19,17,306,28,1
852,29,84,9,0
273,11,355,12,0
116,20,570,20,0
310,19,347,14,0
955,31,345,10,0
90,13,753,3,0
532,36,470,30,0
37,12,64,27,1
3,30,61,1,0
7,19,415,14,1
755,44,740,1,0
522,37,789,1,0
19,2,35,15,1
414,24,210,13,0
238,42,619,17,0
42,16,78,19,1
946,30,138,20,0
858,21,647,25,0
305,46,334,14,0
879,11,376,21,0
32,12,457,14,1
305,46,996,8,0
9,1,261,17,1
28,8,121,20,1
16,20,398,23,1
13,2,301,30,0
496,39,539,7,0
45,20,335,21,1
386,42,340,7,0
906,22,715,23,0
540,28,58,20,0
25,4,431,21,1
24,18,416,29,1
583,39,46,9,0
26,12,494,21,1
335,29,165,27,0
19,9,337,25,1
869,5,928,19,0
604,31,565,15,0
956,40,582,27,0
7,16,76,16,1
47,14,419,16,1
33,2,131,13,1
244,6,278,14,0
932,24,330,12,0
50,6,228,17,1
622,28,627,23,0
383,26,813,15,0
957,12,522,12,0
949,4,779,11,0
22,5,178,29,1
2,15,292,26,1
2,15,268,12,1
952,14,208,2,0
782,30,35,25,0
777,46,670,15,0
239,21,33,11,0
707,17,553,16,0
274,31,673,12,0
47,10,9,11,1
4,6,482,28,1
15,0,26,28,1
391,11,252,7,0
956,45,682,24,0
5,7,256,13,1
829,19,624,4,0
3,9,294,12,1
699,22,717,18,0
42,17,296,23,1
947,49,413,22,0
13,12,423,24,1
3,9,119,14,1
9,11,133,25,1
874,31,263,17,0
699,31,970,24,0
786,38,470,29,0
9,1,371,29,1
37,26,100,29,0
3,1,482,21,1
157,27,276,28,0
304,27,22,13,0
700,38,250,24,0
724,31,514,1,0
162,48,60,10,0
23,12,73,20,1
16,5,311,27,1
773,25,360,10,0
920,10,929,0,0
410,34,337,7,0
27,4,449,12,1
283,44,366,7,0
697,28,256,20,0
33,18,252,27,1
31,7,185,11,1
79,34,651,6,0
0,20,740,9,0
596,3,446,11,0
44,18,371,17,1
365,5,562,27,0
5,14,249,15,1
27,2,84,29,1
832,35,895,21,0
168,31,792,11,0
383,17,490,21,0
9,10,139,27,1
29,1,431,13,1
4,15,206,11,1
49,18,19,25,1
49,7,265,12,1
777,28,365,14,0
673,45,339,12,0
894,37,747,6,0
18,11,228,16,1
18,9,499,25,1
468,25,261,23,0
211,27,190,30,0
917,26,459,14,0
10,0,413,16,1
29,10,285,15,1
42,10,459,13,1
214,37,141,3,0
894,2,268,24,0
535,19,936,9,0
767,0,271,10,0
16,8,19,20,1
439,16,364,20,0
505,13,664,24,0
23,20,172,16,1
23,11,46,15,1
0,11,128,27,1
11,1,481,12,1
114,34,631,28,0
891,6,684,16,0
590,17,305,7,0
369,4,898,4,0
19,16,440,18,1
6,5,17,24,1
49,20,53,23,1
14,19,364,17,1
9,20,443,26,1
783,38,296,17,0
381,23,836,20,0
7,9,433,10,1
211,11,823,4,0
4,17,233,14,1
23,34,829,0,0
355,31,710,1,0
430,29,263,16,0
0,9,462,22,1
190,12,295,7,0
13,8,469,30,1
0,0,53,20,1
31,2,394,16,1
39,15,170,18,1
4,15,320,11,1
3,18,31,14,1
232,38,255,19,0
679,29,490,1,0
18,20,249,10,1
896,24,638,18,0
34,45,778,10,0
765,30,834,8,0
743,45,100,3,0
50,15,344,13,1
50,38,827,10,0
36,7,411,26,1
888,16,630,27,0
292,10,27,14,0
935,22,455,24,0
581,16,326,2,0
46,21,399,25,0
20,17,361,29,1
9,17,489,21,1
10,21,277,7,0
44,13,336,14,1
8,15,451,17,1
363,31,912,9,0
43,12,106,16,1
423,28,278,30,0
211,4,994,22,0
1,7,91,13,1
246,17,636,0,0
24,6,86,19,1
644,14,207,9,0
934,42,786,13,0
560,7,829,13,0
7,19,239,12,1
23,7,111,25,1
24,16,88,23,1
49,43,935,17,0
38,18,191,29,1
13,8,461,11,1
655,44,135,14,0
273,31,664,14,0
46,19,175,24,1
8,1,407,17,1
485,11,168,15,0
44,2,167,12,1
416,50,592,28,0
40,16,421,22,1
907,12,870,13,0
213,47,998,2,0
32,20,77,30,1
473,29,336,6,0
8,20,305,21,1
44,19,218,29,1
6,14,257,22,1
8,4,395,28,1
11,15,390,13,1
69,35,306,5,0
11,20,339,24,1
1,17,391,12,1
61,9,934,25,0
39,4,40,22,1
4,1,240,21,1
967,46,344,3,0
20,7,206,20,1
49,17,21,13,1
349,49,230,8,0
168,8,198,23,0
32,17,99,10,1
427,33,450,26,0
35,1,492,19,1
25,33,211,15,0
540,47,948,25,0
10,17,319,19,1
23,4,222,13,1
674,16,528,30,0
44,2,27,19,1
10,5,43,11,1
47,7,231,20,1
328,17,972,9,0
36,5,235,15,1
847,3,135,30,0
700,34,181,11,0
42,16,49,28,1
28,2,324,22,1
31,16,387,29,1
348,7,757,16,0
16,13,2,15,1
746,39,384,9,0
35,4,275,25,1
382,12,940,27,0
94,46,160,30,0
49,10,314,13,1
7,10,357,20,1
15,17,143,25,0
2,19,336,22,1
246,12,613,7,0
4,7,423,15,1
152,14,59,29,0
963,33,316,29,0
15,6,217,10,1
510,18,167,6,0
694,13,332,0,0
748,39,76,15,0
849,27,81,13,0
650,22,246,19,0
564,25,547,10,0
218,1,309,28,0
831,5,620,23,0
44,15,435,17,1
31,3,407,19,1
1,19,144,23,1
40,19,290,24,1
12,14,211,14,1
1,18,295,19,1
808,45,121,6,0
918,40,634,8,0
777,23,593,12,0
13,3,405,23,1
15,6,498,13,1
120,32,512,10,0
45,11,50,17,1
49,3,304,17,1
622,44,992,25,0
23,8,281,15,1
10,18,376,18,1
12,8,448,25,1
694,22,937,15,0
898,28,746,14,0
894,12,328,20,0
2,6,338,29,1
13,1,278,23,1
217,6,718,28,0
18,9,117,22,1
23,10,362,11,1
826,31,555,25,0
12,8,59,26,1
4,14,474,26,1
290,4,661,8,0
17,9,217,23,1
307,29,577,25,0
15,3,386,24,1
0,12,406,26,1
31,9,486,14,1
47,11,46,29,1
46,13,226,17,1
5,4,438,24,1
47,8,453,28,1
10,9,886,17,0
279,23,527,27,0
49,10,364,23,1
459,4,41,4,0
25,11,288,25,1
472,17,95,19,0
39,19,195,24,1
11,1,120,24,1
76,15,157,5,0
42,18,481,23,1
801,19,912,21,0
13,18,276,23,1
10,6,156,18,1
191,11,691,8,0
168,43,519,17,0
18,3,282,10,1
769,15,67,17,0
27,12,406,10,1
811,15,21,27,0
42,16,104,18,1
878,19,393,5,0
775,45,69,17,0
12,10,247,26,1
40,4,462,28,1
170,22,646,30,0
1,5,102,17,1
982,48,795,24,0
15,14,272,27,1
24,7,334,30,1
907,46,553,10,0
33,6,281,11,1
994,30,744,24,0
4,9,11,28,1
136,1,491,17,0
977,43,274,23,0
23,1,447,10,1
8,13,387,24,1
131,38,601,28,0
300,25,598,29,0
15,19,149,17,1
885,31,477,9,0
510,23,923,11,0
631,23,370,22,0
603,22,607,29,0
31,7,14,12,1
659,42,902,16,0
16,2,243,13,1
21,14,47,17,1
10,20,455,17,1
38,0,5,19,1
392,36,896,9,0
34,20,257,23,1
344,16,807,15,0
20,18,169,20,1
609,8,836,20,0
453,45,355,25,0
183,27,820,6,0
771,50,790,4,0
38,5,233,15,1
68,19,812,19,0
6,19,162,19,1
1,4,76,14,1
936,39,575,9,0
260,30,240,14,0
320,21,651,14,0
483,10,949,28,0
507,30,921,0,0
34,20,113,24,1
31,48,970,25,0
496,41,717,19,0
298,34,743,19,0
38,13,323,23,1
8,3,161,18,1
344,34,485,23,0
673,41,194,26,0
745,33,386,11,0
3,12,244,16,1
12,4,445,19,1
12,14,65,20,1
10,20,686,7,0
8,5,206,10,1
725,21,135,20,0
19,0,440,23,1
235,17,486,6,0
14,5,236,28,1
48,6,62,21,1
11,8,133,15,1
69,34,497,3,0
802,40,787,14,0
39,4,131,21,1
44,13,70,18,1
588,10,462,15,0
964,6,554,7,0
473,34,938,3,0
765,23,553,3,0
24,17,146,23,1
32,17,486,20,1
11,1,447,15,1
8,10,263,21,1
20,2,181,11,1
189,43,51,13,0
394,25,175,28,0
27,15,33,24,1
989,45,689,11,0
815,18,133,29,0
535,45,645,21,0
675,11,655,13,0
310,5,110,15,0
35,15,102,18,1
730,42,794,10,0
103,35,791,9,0
34,15,251,18,1
531,10,464,0,0
740,5,251,10,0
698,33,194,4,0
46,14,379,20,1
41,17,69,20,1
217,30,666,13,0
468,24,641,14,0
909,19,487,14,0
18,4,221,19,1
852,17,330,6,0
657,0,901,7,0
12,0,306,21,1
29,8,372,11,1
48,20,90,23,1
26,1,27,18,1
400,43,559,19,0
635,3,382,6,0
98,19,893,10,0
318,47,63,23,0
105,39,41,25,0
753,24,336,16,0
555,10,643,6,0
18,9,466,24,1
465,42,359,16,0
140,2,37,23,0
20,10,398,30,1
519,5,909,18,0
403,37,6,13,0
35,0,253,27,1
600,27,127,22,0
432,23,331,8,0
125,7,597,28,0
222,48,254,3,0
0,5,148,29,1
274,7,308,7,0
293,28,640,14,0
851,21,853,29,0
29,18,246,11,1
29,7,100,14,1
19,6,32,21,1
832,15,885,23,0
26,11,412,24,1
163,46,0,20,0
16,15,219,17,1
383,38,365,22,0
759,44,449,12,0
449,50,429,5,0
923,37,947,6,0
25,18,92,13,1
880,42,440,8,0
0,16,359,23,1
15,20,314,21,1
670,16,917,4,0
31,9,328,19,1
410,1,703,27,0
40,19,359,15,1
44,11,438,22,1
9,5,386,11,1
175,23,89,8,0
905,9,632,21,0
2,1,163,13,1
722,43,348,13,0
432,30,142,24,0
19,4,269,20,1
4,6,254,22,1
34,17,143,11,1
6,3,230,16,1
6,18,201,10,1
699,42,889,22,0
113,22,922,12,0
776,12,137,0,0
45,0,361,30,1
635,13,225,5,0
529,29,863,6,0
36,14,260,10,1
682,29,649,4,0
810,32,393,16,0
231,7,122,1,0
60,30,159,2,0
42,15,385,20,1
204,18,590,7,0
30,40,956,20,0
837,16,631,3,0
17,10,51,27,1
24,3,125,11,1
41,13,230,12,1
28,8,172,18,1
42,6,176,12,1
38,17,128,26,1
955,39,737,30,0
13,15,306,25,1
388,25,288,18,0
50,7,211,24,1
486,41,266,19,0
30,17,53,15,1
930,3,658,20,0
430,49,262,15,0
30,13,455,30,1
16,0,486,15,1
103,49,790,0,0
6,2,353,10,1
20,18,100,14,1
626,19,151,9,0
997,30,645,3,0
541,5,929,8,0
844,1,607,10,0
427,8,731,7,0
865,38,708,0,0
12,19,358,16,1
619,45,16,1,0
478,45,544,22,0
45,6,165,22,1
11,4,113,25,1
925,21,649,24,0
1,18,10,22,1
480,18,109,15,0
29,8,287,18,1
30,7,76,28,1
34,4,281,10,1
44,17,459,10,1
978,17,232,11,0
34,7,378,18,1
82,35,28,4,0
18,1,117,18,1
982,50,238,30,0
382,22,439,25,0
188,8,658,12,0
38,15,283,19,1
47,20,436,29,1
16,2,295,30,1
676,41,956,22,0
23,18,146,20,1
443,13,888,6,0
672,49,406,4,0
513,13,767,30,0
742,12,602,2,0
802,24,524,4,0
28,8,213,17,1
35,3,237,12,1
155,7,684,14,0
347,19,567,22,0
28,6,316,13,1
25,50,376,10,0
45,14,320,28,1
693,12,146,21,0
9,14,62,17,1
762,31,389,7,0
27,13,213,28,1
460,23,418,16,0
45,17,456,12,1
42,13,482,11,1
729,30,395,0,0
33,4,176,28,1
19,6,393,27,1
662,23,775,10,0
486,11,978,19,0
12,12,322,12,1
1,14,126,17,1
26,6,95,12,1
231,30,706,25,0
38,3,426,22,1
8,9,257,29,1
654,28,506,21,0
22,14,47,11,1
27,4,38,14,1
47,19,106,17,1
44,0,202,15,1
9,42,929,16,0
162,34,920,28,0
4,6,244,13,1
7,13,260,18,1
13,8,493,12,1
986,38,183,15,0
42,7,32,16,1
13,10,112,10,1
911,28,278,6,0
292,24,325,29,0
48,18,188,10,1
10,1,17,23,1
962,3,186,3,0
50,12,394,21,1
786,16,195,18,0
44,10,42,23,1
862,28,91,7,0
38,6,258,24,1
18,19,65,25,1
34,13,324,17,1
851,36,338,11,0
656,1,480,17,0
5,20,373,14,1
482,39,506,6,0
448,6,449,21,0
666,32,441,20,0
37,4,326,17,1
19,4,211,10,1
31,9,389,27,1
2,4,361,28,1
29,16,314,16,1
30,19,60,30,1
8,4,280,30,1
789,10,59,20,0
13,14,221,11,1
23,3,153,19,1
552,10,905,9,0
25,13,490,21,1
629,5,454,27,0
464,19,337,1,0
275,22,683,25,0
25,17,470,12,1
7,20,194,14,1
1,20,378,18,1
31,13,114,23,1
13,10,162,18,1
520,20,386,13,0
28,33,894,30,0
951,4,514,15,0
16,20,403,14,1
962,36,9,6,0
46,18,398,14,1
32,7,87,16,1
28,2,25,20,1
10,5,348,18,1
887,44,151,9,0
16,27,121,7,0
939,15,33,20,0
732,34,972,29,0
330,45,1000,13,0
57,27,462,5,0
36,14,290,17,1
17,10,130,29,1
147,43,555,28,0
409,33,43,4,0
908,23,420,10,0
43,15,221,27,1
931,49,301,10,0
658,17,711,8,0
40,34,193,21,0
158,45,172,16,0
12,2,189,12,1
761,10,159,26,0
32,9,38,17,1
31,5,343,26,1
213,22,64,25,0
14,19,27,22,1
177,2,178,2,0
48,11,238,21,1
3,12,403,18,1
29,0,445,23,1
979,15,117,5,0
175,6,780,18,0
5,17,235,23,1
706,25,762,23,0
387,45,986,29,0
44,3,314,20,1
12,9,3,12,1
47,20,16,20,1
735,35,260,5,0
12,10,184,24,1
28,14,397,25,1
28,14,81,20,1
5,12,414,24,1
879,36,570,5,0
565,49,895,9,0
23,5,198,10,1
511,25,874,11,0
482,37,105,25,0
334,48,160,16,0
33,5,464,29,1
340,40,605,26,0
274,7,851,10,0
187,6,702,2,0
14,15,209,14,1
146,39,805,27,0
682,10,735,9,0
1,9,390,26,1
8,9,26,17,1
398,6,309,17,0
32,4,246,11,1
260,27,205,29,0
12,2,80,22,1
23,13,170,17,1
813,27,571,12,0
21,12,483,23,1
38,10,279,28,1
15,17,198,30,1
41,12,11,22,1
22,7,477,11,1
5,4,180,10,1
41,20,386,22,1
627,5,823,30,0
73,39,922,16,0
9,48,425,22,0
26,12,398,17,1
29,12,369,30,1
310,3,1,16,0
1,18,127,21,1
964,26,775,27,0
932,49,616,13,0
850,41,264,3,0
342,35,874,23,0
659,14,985,17,0
242,15,957,12,0
181,35,330,2,0
2,17,400,14,1
11,4,316,22,1
14,9,239,15,1
21,14,62,18,1
385,20,83,0,0
39,9,390,27,1
13,0,408,13,1
24,5,274,29,1
8,1,454,29,1
30,12,332,18,1
270,31,37,8,0
746,9,748,10,0
29,18,318,30,1
0,19,179,29,1
8,7,328,20,1
276,47,374,18,0
4,8,384,24,1
803,47,846,23,0
182,17,704,5,0
385,45,918,12,0
1,15,280,24,1
14,0,119,28,1
47,13,277,27,1
973,1,606,29,0
585,37,748,11,0
19,16,43,12,1
448,25,825,29,0
6,8,148,26,1
869,24,550,26,0
706,12,271,24,0
19,7,282,14,1
491,10,282,2,0
561,44,277,11,0
49,5,143,23,1
129,1,759,30,0
7,9,148,30,1
44,18,407,12,1
18,21,55,16,0
179,34,197,20,0
43,11,145,14,1
9,17,211,23,1
733,31,707,25,0
10,6,216,23,1
38,6,388,15,1
44,12,87,18,1
14,5,113,22,1
409,8,374,7,0
238,11,995,12,0
961,2,805,9,0
35,3,275,11,1
183,13,318,18,0
795,1,452,21,0
23,0,314,20,1
661,41,722,20,0
32,11,378,12,1
562,17,362,7,0
306,0,34,19,0
29,15,335,23,1
138,40,963,14,0
15,16,414,10,1
6,2,289,29,1
43,9,251,29,1
49,8,224,14,1
45,15,184,23,1
43,8,64,27,1
479,29,713,19,0
39,0,398,25,1
47,20,202,21,1
591,31,962,18,0
916,13,397,30,0
43,6,313,18,1
4,18,254,11,1
29,19,190,22,1
50,7,413,16,1
9,10,67,13,1
43,9,435,25,1
14,15,64,10,1
109,12,712,14,0
48,16,428,17,1
614,21,243,24,0
48,9,454,21,1
382,27,568,12,0
42,9,396,30,1
121,8,906,6,0
851,32,876,2,0
45,17,453,29,1
42,8,382,20,1
41,19,35,14,1
44,16,479,24,1
525,38,664,18,0
269,23,300,26,0
393,25,577,15,0
11,3,252,16,1
337,20,796,27,0
287,0,995,24,0
31,19,327,15,1
253,41,330,28,0
47,10,199,18,1
308,20,119,22,0
7,13,122,12,1
18,4,255,21,1
644,1,269,6,0
774,48,665,9,0
30,19,116,19,1
25,19,123,19,1
15,9,277,23,1
40,6,400,29,1
8,12,53,10,1
22,13,2,12,1
38,17,358,24,1
49,16,220,18,1
313,30,581,18,0
524,6,697,11,0
695,45,22,2,0
29,15,369,23,1
22,12,24,27,1
855,3,663,13,0
46,6,98,26,1
43,7,149,24,1
115,1,337,27,0
27,9,280,21,1
918,26,116,11,0
18,11,192,29,1
967,45,992,8,0
43,18,800,10,0
446,45,209,5,0
37,7,17,15,1
35,17,457,20,1
34,0,291,27,1
375,27,254,22,0
37,2,45,11,1
15,9,463,29,1
237,31,426,1,0
7,10,407,24,1
13,0,425,24,1
4,16,307,16,1
26,5,261,13,1
591,31,776,27,0
49,0,54,16,1
23,16,21,18,1
45,11,45,27,1
27,2,267,13,1
282,18,780,6,0
7,20,479,16,1
755,20,64,2,0
44,8,272,11,1
9,8,270,24,1
300,48,435,29,0
696,31,724,16,0
11,5,413,15,1
409,43,110,13,0
13,4,469,18,1
749,29,935,3,0
4,40,876,2,0
10,12,331,20,1
994,27,101,5,0
974,29,527,26,0
48,4,369,30,1
660,39,791,18,0
2,7,269,21,1
8,0,384,11,1
9,10,164,19,1
5,19,487,12,1
381,26,668,28,0
40,2,30,11,1
12,8,35,18,1
14,16,177,21,1
4,18,320,27,1
982,15,250,26,0
47,14,463,11,1
50,10,372,14,1
247,48,451,12,0
299,2,545,25,0
19,11,234,24,1
35,6,302,20,1
35,7,13,24,1
682,40,231,28,0
442,37,703,0,0
47,9,32,15,1
44,9,169,18,1
4,16,47,26,1
219,34,550,11,0
732,42,42,19,0
153,40,715,14,0
223,34,145,9,0
613,9,188,20,0
22,18,290,13,1
477,15,467,16,0
32,14,278,22,1
20,11,12,13,1
987,27,350,15,0
387,44,307,21,0
316,12,423,0,0
307,24,182,2,0
532,46,836,13,0
158,9,788,9,0
45,9,250,14,1
27,3,278,29,1
100,31,689,0,0
6,17,106,25,1
50,9,449,28,1
574,47,201,15,0
10,4,373,10,1
24,16,273,24,1
322,18,58,14,0
457,31,99,21,0
17,3,0,22,1
38,20,242,13,1
7,13,371,13,1
791,31,525,0,0
810,39,906,13,0
252,34,618,12,0
811,25,423,7,0
227,40,5,25,0
397,20,686,12,0
40,9,342,13,1
885,35,828,14,0
957,33,927,18,0
521,17,520,11,0
27,6,59,29,1
30,7,498,10,1
15,16,118,26,1
701,7,305,11,0
0,1,332,28,1
3,3,294,13,1
32,10,338,30,1
37,9,345,19,1
36,6,350,11,1
433,30,191,25,0
3,2,12,18,1
812,13,908,29,0
35,12,404,12,1
473,8,689,7,0
11,7,296,29,1
958,39,315,25,0
18,17,370,25,1
28,16,498,28,1
44,9,124,24,1
13,2,476,12,1
41,8,9,21,1
800,7,424,7,0
14,10,488,24,1
45,16,383,18,1
22,3,42,17,1
719,4,391,4,0
470,43,450,17,0
975,47,143,17,0
75,25,932,15,0
33,8,142,21,1
9,3,418,11,1
50,15,455,15,1
49,0,372,18,1
22,4,436,25,1
32,13,336,28,1
558,15,248,22,0
27,2,419,22,1
164,17,323,25,0
933,48,254,24,0
23,16,350,17,1
7,6,64,12,1
17,6,260,20,1
470,13,716,22,0
453,49,932,30,0
12,16,420,22,1
327,9,293,30,0
29,14,77,18,1
47,0,148,13,1
50,6,275,25,1
755,10,88,29,0
787,37,188,28,0
216,18,382,28,0
447,23,736,10,0
413,49,216,15,0
19,1,123,12,1
422,3,73,13,0
602,9,808,28,0
556,13,493,12,0
2,9,176,16,1
47,6,216,22,1
307,25,733,4,0
9,20,160,23,1
28,7,311,15,1
980,13,384,13,0
188,18,592,14,0
0,13,169,16,1
492,1,281,28,0
2,18,491,11,1
2,13,497,16,1
520,32,500,27,0
360,2,231,23,0
882,31,349,12,0
26,5,214,15,1
34,6,163,22,1
749,32,436,13,0
942,34,875,29,0
13,18,405,23,1
22,2,79,26,1
273,16,332,13,0
40,4,427,22,1
951,30,919,3,0
905,45,950,0,0
40,15,287,14,1
82,5,184,20,0
37,15,75,11,1
31,8,34,24,1
20,10,63,16,1
34,10,113,20,1
30,20,319,18,1
27,3,398,26,1
20,19,222,12,1
212,40,854,17,0
22,2,58,12,1
13,3,52,28,1
11,18,486,21,1
32,8,446,29,1
50,2,440,14,1
32,28,631,4,0
26,20,35,20,1
387,29,982,1,0
47,11,107,28,1
982,25,745,9,0
734,4,962,17,0
371,43,125,28,0
49,20,167,24,1
775,30,266,4,0
25,15,189,15,1
577,21,970,0,0
10,10,452,27,1
126,22,525,12,0
26,18,6,12,1
988,23,429,25,0
810,39,637,25,0
23,20,286,18,0
138,36,206,5,0
677,15,350,10,0
403,49,29,23,0
820,47,665,24,0
18,18,256,30,1
44,26,712,9,0
28,17,179,28,1
37,10,145,20,1
755,41,291,8,0
33,0,300,30,1
949,32,658,20,0
1,19,419,25,1
42,7,454,26,1
67,42,855,18,0
41,3,365,16,1
687,12,67,4,0
254,19,165,26,0
20,4,461,20,1
588,4,991,25,0
4,12,102,18,1
4,9,251,12,1
38,2,69,19,1
384,22,391,22,0
31,1,192,17,1
20,19,244,21,1
5,8,436,22,1
723,25,287,1,0
670,28,745,9,0
27,17,293,27,1
1,15,346,28,1
395,31,277,29,0
28,10,472,12,1
2,19,356,30,1
59,24,612,20,0
43,20,288,21,1
847,35,704,28,0
42,15,106,25,1
193,2,378,8,0
15,10,225,25,1
27,1,175,18,1
48,16,198,16,1
48,20,368,19,1
496,17,288,16,0
0,11,113,15,1
267,21,510,2,0
997,24,804,1,0
41,8,396,21,1
26,13,412,28,1
594,0,370,1,0
42,11,495,22,1
35,0,237,25,1
2,22,101,9,0
961,27,205,18,0
